rok,miasto,godzina_od,godzina_do,dzielnica,dzielnice_wszystkie,aktor,skala,zrodlo,sekcja,id_wydarzenia,tekst,odniesienie
1992,DE,13:00,,Mitte,Mitte;Kreuzberg;Neukölln,,nazwana dzielnica,korpus,Events description / taz / Die Re­vo­lu­ti­on in Block­for­ma­ti­on,,"(Revolutionary Internationalist Movement): Dogmatic ML group calling for a demo to Brandenburg Gate starting 13:00 from Oranienplatz Independent autonomous groups: Organizing a separate march through Mitte, Kreuzberg, and Neukölln to Kottbusser Tor Both routes sta",DE_1990-2019.md:1704
1992,DE,13:00,,,,,,korpus,Events description / Spiegel / Offene Hand statt geballter Faust,,"12.04.1992, 13.00 Uhr • aus DER SPIEGEL 16/1992(https://www.spiegel.de/spiegel/print/index-1992-16.html ""DER SPIEGEL 16/1992"")",DE_1990-2019.md:1814
1992,DE,13:30,,Mitte,,DGB,centrum,mapa,DGB,1992_DE_festyn_DGB,DGB Maifest 1992 | Tiemponuevo 13:30 Schauorchester Ungelenk 14:30 Familie Kuklew 15:00 Die Zöllner 1,1__mai_berlin_aktualna_14_.geojson#18
1992,DE,14:30,,Mitte,,DGB,centrum,mapa,DGB,1992_DE_festyn_DGB,DGB Maifest 1992 | Schauorchester Ungelenk 14:30 Familie Kuklew 15:00 Die Zöllner 16:00 End,1__mai_berlin_aktualna_14_.geojson#18
1992,DE,15:00,,Prenzlauer Berg,Prenzlauer Berg,FAP;Antifa,nazwana dzielnica,korpus,Events description,,"15:00 – FAP demonstration at Prenzlauer Berg, Ernst-Thälmann Platz. 50 attendees, 200 counterprotesters from Antifa",DE_1990-2019.md:1403
1992,DE,15:00,,Kreuzberg,Kreuzberg,FAP,nazwana dzielnica,korpus,Events description / taz / Krawall in SO 36 FAP-Demo ver­hin­dert,,"s between autonomen and RIM+turiksh communists. No route towards Brandenburg, everything stayed in Kreuzberg. 15:00 – Ernst-Thälmann-Platz FAP demonstration, hindered by autonomen and anti-fassits – only 3 to 5k were there.",DE_1990-2019.md:1765
1992,DE,15:00,,Mitte,,DGB,centrum,mapa,DGB,1992_DE_festyn_DGB,DGB Maifest 1992 | Familie Kuklew 15:00 Die Zöllner 16:00 End,1__mai_berlin_aktualna_14_.geojson#18
1992,DE,15:12,,,,,,korpus,Events description / taz / 1. Mai in Senftenberg,,"oßräschen zurück nach Senftenberg. Nach der Kundgebung und dem anschließenden Programm fährt der Sonderzug um 15.12 Uhr wieder zurück. Für Gewerkschaftsmitglieder gelten folgende Fahrpreise: Erwachsene 15 DM, Kinder bis 16 Jahre, Schüler, Azubis, Arbeitslose, Schwerbeh",DE_1990-2019.md:1719
1992,DE,16:00,,Mitte,,DGB,centrum,mapa,DGB,1992_DE_festyn_DGB,DGB Maifest 1992 | Die Zöllner 16:00 End,1__mai_berlin_aktualna_14_.geojson#18
1992,DE,18:00,,Tiergarten,Tiergarten,Walpurgisnacht,poza centrum,mapa,Walpurgisnacht,1992_DE_demonstracja_Walpurgisnacht-Frauendemo,"1992 Frauendemo | in Tiergarten, der TU-Mensa, Hardenberger Strabe 38,Umzug 18 Uhr ab Kielsipark. (Berliner Zeitung, 29.04.1992) Grunewladstrasse/Potsdamerstrasse(F-NL-PGA-2-1477, schwules muesum) Ecke Hohenstaufenstrasse/Habs",1__mai_berlin_aktualna_11_.geojson#31
1992,DE,19:30,,,,DGB,,korpus,Events description / taz / 1. Mai in Senftenberg,,"hüler, Azubis, Arbeitslose, Schwerbehinderte und Rentner 7,50 DM. Bereits am Abend vorher startet in Dahme ab 19.30 Uhr ein »Tanz in den Mai« (Eintritt frei). Wer also Interesse hat und mitfahren möchte, möge sich beim DGB Finsterwalde (Tel.: 2577) oder bei der IG Meta",DE_1990-2019.md:1719
1992,DE,20:00,,,,,,korpus,Events description,,20:00 – Der Osten schlägt zurück,DE_1990-2019.md:1407
1992,DE,20:00,,Prenzlauer Berg,Prenzlauer Berg,,nazwana dzielnica,korpus,"Events description / z 5DGBG000656, nie wiem jaki tytuł prasowy. Wszystko 2.05 / Hauke/Rechenberg",,"Gegen 20 Uhr weiteten sich die Ausschreitungen auf Prenzlauer Berg aus. Unter dem Motto „DerOsten schlägt zurück"" randaliertenrund 500 Autonome rund um den Kollwi",DE_1990-2019.md:1533
1992,DE,20:00,,Prenzlauer Berg,Prenzlauer Berg,,nazwana dzielnica,korpus,Events description / taz / Die Re­vo­lu­ti­on in Block­for­ma­ti­on,,"ans: ""Revolutionary East Bloc"": Organizing their own separate demo under the motto ""The East Strikes Back"" 20:00 neighborhood march through Prenzlauer Berg from Helmholtzplatz to Kollwitzplatz Key motivation: Distance themselves from Western autonomists who they",DE_1990-2019.md:1704
1992,DE,20:00,,Prenzlauer Berg,Prenzlauer Berg,,nazwana dzielnica,korpus,Events description / taz / Die Re­vo­lu­ti­on in Block­for­ma­ti­on,,"man »keine Lust«, sich unter den Westlinken »zu verlaufen«. Unter dem Motto »Der Osten schlägt zurück« ist um 20 Uhr ein Kiezumzug durch Prenzlauer Berg vom Helmholtzplatz zum Kollwitzplatz geplant.",DE_1990-2019.md:1705
1992,DE,20:00,,Tiergarten,Tiergarten,Walpurgisnacht,poza centrum,mapa,Walpurgisnacht,1992_DE_demonstracja_Walpurgisnacht-Frauendemo,"1992 Frauendemo | 1992 (assumed similiar to 1991) 30.04. 20 Uhr in Tiergarten, der TU-Mensa, Hardenberger Strabe 38,Umzug 18 Uhr ab Kielsipark. (Berliner Zeitung",1__mai_berlin_aktualna_11_.geojson#31
1992,DE,20:00,,Prenzlauer Berg,Prenzlauer Berg,PDS,poza centrum,mapa,East German Left,1992_DE_demonstracja_PDS,"""The East strikes back"". East German left demonstr | inan-dersetzungen in Prenzlauer Berg indie zweite Runde: Unter dem Motto""Der Osten schlägt zurück"" zogengegen 20 Uhr etwa 200 Demonstranten vom Heimholtzplatz in Richtung Kollwitzplatz. Entlang der Duncker-und der Husemannstraße hinterließen die Autonomen eine Spur",1__mai_berlin_aktualna_12_.geojson#16
1992,DE,20:00,,Prenzlauer Berg,,East_Autonomen,poza centrum,mapa (opis wspolny 1992-1993),East German Left,1992_DE_demonstracja_East-Autonomen,"Helmholtzplatz | 1992 – początek demonstracji ""Osten schlägt zurück"" (20:00) 1993 Nach einem Stadtteilfest der Hausbestzern auf dem Helmhotzplatz hatten angetrunkene Randalier Gerümpel angerundet und Bauzäune auf die S",1__mai_berlin_aktualna_12_.geojson#18
1993,DE,05:03,,Charlottenburg,,DGB,poza centrum,mapa,DGB,1993_DE_demonstracja_DGB-charlottenburg,"1993 ÖTV demonstration | n Linden – Lustgarten (DGBB 653, 1992) Tagesschau 1993 – Seems that they went through the Brandenburger Tor (5:03) Attendance: 2000 (rbb)",1__mai_berlin_aktualna_14_.geojson#59
1993,DE,09:00,,,,ÖTV,,korpus,Scenariusz / 1. Mai,,"9:00 - ÖTV Haus, Joachimstaler Strasse 20",DE_1990-2019.md:1940
1993,DE,09:00,,Mitte,,PDS,centrum,mapa,East German Left,1993_DE_demonstracja_PDS,"BKG Demonstration 1993 | slose, Behinderte, Vertreter von Bürgerinitiativen, KPD, PDS sammelten sich hier Rosa-Luxemburg-Platz gegen 9 Uhr gemeinsam (jw 2.05.1993) Veranstalter: Ostberliner Betriebs- und Personalratsinitiative und einem „Bündnis Kritischer GewerkschafterInnen"" (taz 1",1__mai_berlin_aktualna_12_.geojson#23
1993,DE,09:15,,,,PDS;DGB;BKG,,korpus,Scenariusz / 1. Mai,,"9:15 - PDS Auftaktkundgebung Rosa-Luxemburg-Platz Kundgebung, danach ""Zug der Widerspenstigen"" zur DGB-Kundgebung PDS BKG",DE_1990-2019.md:1941
1993,DE,09:15,,,,PDS;DGB,,korpus,Prasa / taz / Rot ist der Maien — und sehr som­mer­lich,,"PDS - Auftaktkundgebung 9:15 Uhr, Rosa-Luxemburg-Platz Kundgebung, danach ""Zug der Widerspenstigen"" zur DGB-Kundgebung",DE_1990-2019.md:2294
1993,DE,09:30,,,,IG Metall,,korpus,Scenariusz / 1. Mai,,9:30 - IG Metall Haus,DE_1990-2019.md:1942
1993,DE,09:30,,,,BKG,,korpus,Scenariusz / 1. Mai,,"9:30 - BKG (Bündnis Kritischer Gewerkschaften) march von Luxemburg Platz zu Marx-Engels-Forum Motto: ""Solidarität statt Solidarpakt"" slogan/main BKG",DE_1990-2019.md:1944
1993,DE,09:30,,,,,,korpus,Prasa / taz / 1. Mai: DGB,,"Mobilität für Behinderte sowie Landeselternausschuß Kita, Bündnis für ein Antidiskriminierungsgesetz u.v.a.m. 9:30 AM Rosa-Luxemburg-Platz, with Heidi Bischoff-Pflanz (SOS Rassismus), Christian Hertz (Kampagne gegen Wehrpflicht) as speakers. 10:45 AM short abschl",DE_1990-2019.md:2282
1993,DE,09:30,,Mitte,,PDS,centrum,mapa,East German Left,1993_DE_spotkanie_PDS,1993 PDS Tag der offenen Tür | 9:30 – Kundgebung 11:30 – Tag der offenen Tür (nur Berline,1__mai_berlin_aktualna_12_.geojson#3
1993,DE,09:30,,Kreuzberg,,IG Metall,poza centrum,mapa,DGB,1993_DE_demonstracja_IG-Metall,1992-94 IG Metall | 1993: 9:30,1__mai_berlin_aktualna_14_.geojson#58
1993,DE,10:00,,Mitte,Mitte,,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,10:00 - Gewerkschaftshaus Mitte,DE_1990-2019.md:1946
1993,DE,10:00,,Mitte,,DGB,centrum,mapa,DGB,1993_DE_demonstracja_DGB-mitte,1993-4 – IG BAU/DGB demonstration | 1993: 10:00,1__mai_berlin_aktualna_14_.geojson#60
1993,DE,10:45,,,,BKG;DGB,,korpus,Scenariusz / 1. Mai,,10:45 - BKG short end-rally Marx-Engels-Forum danach Anschluss an die Demonstration des DGB BKG DGB route,DE_1990-2019.md:1948
1993,DE,10:45,,,,DGB,,korpus,Prasa / taz / 1. Mai: DGB,,"Platz, with Heidi Bischoff-Pflanz (SOS Rassismus), Christian Hertz (Kampagne gegen Wehrpflicht) as speakers. 10:45 AM short abschlusskundegebung, and since 11AM they join the DGB rally. 6PM at Winterfeldplatz – protest against violence against Women on the night o",DE_1990-2019.md:2282
1993,DE,11:00,,,,DGB,,korpus,Scenariusz / 1. Mai,,11:00 - Hauptveranstaltung DGB Lustgarten (Familienfest),DE_1990-2019.md:1949
1993,DE,11:00,,Mitte,,DGB,centrum,mapa,DGB,1993_DE_festyn_DGB,DGB Maifest 1993 | 11:00 - Hauptveranstaltung DGB Lustgarten (Familienfest) Speeches: Yilmaz Karahasan (member of IG Metall Bundesvorstand) Burgunde Grosse (vorsitze,1__mai_berlin_aktualna_14_.geojson#19
1993,DE,11:30,,Mitte,,PDS,centrum,mapa,East German Left,1993_DE_spotkanie_PDS,1993 PDS Tag der offenen Tür | – Kundgebung 11:30 – Tag der offenen Tür (nur Berliner PDS) (jw 30.04.1993),1__mai_berlin_aktualna_12_.geojson#3
1993,DE,12:00,,Prenzlauer Berg,Prenzlauer Berg,,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,12:00 - Helmholtzplatz in Prenzlauer Berg Bezirksfest,DE_1990-2019.md:1950
1993,DE,12:30,,,,DAG,,korpus,Scenariusz / 1. Mai,,"12:30 - DAG (Deutsche Angestellten-Gewerkschaft) ""Hof-Info-Fest"" DAG-Haus, Blissestraße (Umbenennung in ""Siegfried-Aufhäuser-Haus"") Motto: ""Gegen Soziala",DE_1990-2019.md:1951
1993,DE,12:30,,,,DAG,,korpus,Prasa / taz / Rot ist der Maien — und sehr som­mer­lich,,"DAG (Deutsche Angestellten-Gewerkschaft) - ""Hof-Info-Fest"" ab 12:30 Uhr, DAG-Haus, Blissestraße (Umbenennung in ""Siegfried-Aufhäuser-Haus"") Motto: ""Gegen Sozialabbau – für soziale Gerechtigkeit"" Informationen mit musi",DE_1990-2019.md:2299
1993,DE,13:00,,,,,,korpus,Scenariusz / 1. Mai,,13:00 - Revolutionary 1st of May Demonstration Oranienplatz,DE_1990-2019.md:1952
1993,DE,13:00,,Marzahn,Marzahn,PDS,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,"13:00 - PDS Marzahn ""Rot ist der Mai"" Geschäftsstelle Alt-Marzahn 64 Organisiert vom Marzahner Bezirk, ""Einheitskomitee""",DE_1990-2019.md:1953
1993,DE,13:00,,Marzahn,Marzahn,PDS,nazwana dzielnica,korpus,Prasa / taz / Rot ist der Maien — und sehr som­mer­lich,,"PDS Marzahn - ""Rot ist der Mai"" ab 13:00 Uhr, Geschäftsstelle Alt-Marzahn 64 Organisiert vom Marzahner Bezirk, ""Einheitskomitee""",DE_1990-2019.md:2296
1993,DE,14:00,,Friedrichshain,Friedrichshain,PDS,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,14:00 - PDS Friedrichshain Verlag des Neuen Deutschland Einladung der Friedrichshainer GenossInnen (Franz-Mehring Platz) PDS festival script,DE_1990-2019.md:1954
1993,DE,14:00,,Friedrichshain,Friedrichshain,FAP,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,"14:00 – FAP nazi demonstration in Friedrichshain, attempts of antifascists to block their march",DE_1990-2019.md:1956
1993,DE,14:00,,Friedrichshain,Friedrichshain,PDS,nazwana dzielnica,korpus,Prasa / taz / Rot ist der Maien — und sehr som­mer­lich,,"PDS Friedrichshain 14:00 Uhr, Verlag des Neuen Deutschland Einladung der Friedrichshainer GenossInnen",DE_1990-2019.md:2297
1993,DE,15:00,,Kreuzberg,Kreuzberg,,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,"15:00-19:00 - Arbeiterwohlfahrt Kreuzberg ""Beg",DE_1990-2019.md:1957
1993,DE,17:00,,,,,,korpus,Prasa / Berliner Zeitung / 3.05.1993,,Demonstracja rozwiązana przed czasem na Alexanderplatz o godzinie 17,DE_1990-2019.md:2137
1993,DE,18:00,,,,,,korpus,Scenariusz / 30. April,,"18:00 - Protest against violence against women on the night of Walpurgie (going strong since 1977). From Nolendorfplatz to Zoo (BZ 30.04, 15)",DE_1990-2019.md:1932
1993,DE,18:00,,Schöneberg,,Walpurgisnacht,poza centrum,mapa,Walpurgisnacht,1993_DE_demonstracja_Walpurgisnacht-Walpurgisnacht-Demo,"Walpurgisnacht Demo 1993 | 30.04, 18:00 – Um 18 Uhr treffen sich Frauen auf dem Winte",1__mai_berlin_aktualna_11_.geojson#42
1993,DE,18:00,,Schöneberg,,Walpurgisnacht,poza centrum,mapa,Walpurgisnacht,1993_DE_demonstracja_Walpurgisnacht-Walpurgisnacht-Demo,"Walpurgisnacht Demo 1993 | – Um 18 Uhr treffen sich Frauen auf dem Winterfeldtplatz. Die Nacht vor dem 1. Mai nutzen sie, um auf Gewalt gegen Frauen aufmerksam zu machen. Der Demonstration",1__mai_berlin_aktualna_11_.geojson#42
1993,DE,19:00,,Kreuzberg,Kreuzberg,,nazwana dzielnica,korpus,Scenariusz / 1. Mai,,"-19:00 - Arbeiterwohlfahrt Kreuzberg ""Begegnung der Generationen"" Seniorenheim, Stallschreiberstraße Erwachsenen- und Kinderfest",DE_1990-2019.md:1957
1994,DE,09:30,,,,ÖTV,,korpus,Scenariusz,,"im Lustgarten am Berliner Dom. In drei Zügen werden sich Gewerkschafter vom ÖTV-Haus (Engeldamm, 9.30 Uhr), IG-Metall-Haus (Alte Jakobstraße, 9.30) und vom Haus der Gewerkschaften (Wallstraße 9 45) zum Kundgebungsplatz begeben. Die einzelnen Gewerkschafte",DE_1990-2019.md:2502
1994,DE,09:30,,,,,,korpus,Scenariusz,,"staltung des Internationalen Blocks. Weitere Aktionen finden in Bergedorf und Harburg statt, Treffpunkte sind 9.30 Uhr auf dem Lohbrügger Markt und um 10 Uhr auf dem Sand in Harburg. (taz 26.",DE_1990-2019.md:2528
1994,DE,09:30,,,,ÖTV,,korpus,Scenariusz,,"9:30 – Demonstracja spod ÖTV-Haus, Engeldamm",DE_1990-2019.md:2529
1994,DE,09:30,,,,IG Metall,,korpus,Scenariusz,,"9:30 – Demonstracja spod IG Metall-Haus, Alte Jakobstrasse",DE_1990-2019.md:2530
1994,DE,09:30,,Kreuzberg,,IG Metall,poza centrum,mapa,DGB,1994_DE_demonstracja_IG-Metall,1992-94 IG Metall | 1994: 9:30,1__mai_berlin_aktualna_14_.geojson#57
1994,DE,09:30,,Mitte,,DGB,centrum,mapa,DGB,1994_DE_demonstracja_DGB-otv-demonstration,1994 ÖTV demonstration | 1994: 9:30 (Route through Moritzplatz?),1__mai_berlin_aktualna_14_.geojson#61
1994,DE,09:45,,,,,,korpus,Scenariusz,,"9:45 – Demonstracja spod Wallstrasse, Haus der Gewerkschaften",DE_1990-2019.md:2531
1994,DE,09:45,,Mitte,,DGB,centrum,mapa,DGB,1994_DE_demonstracja_DGB-4-ig-bau-dgb-demonstration,"1993-4 – IG BAU/DGB demonstration | 1994: 9:45 No definitive proof for 1993-4: given the same timing, I assume the same routes were followed",1__mai_berlin_aktualna_14_.geojson#60
1994,DE,10:00,,,,,,korpus,Scenariusz,,auf dem Lohbrügger Markt und um 10 Uhr auf dem Sand in Harburg. (taz 26.04.1994),DE_1990-2019.md:2528
1994,DE,10:00,,,,,,korpus,R1M,,"tten hatten, fand sich heuer keiner bereit, das alljährliche Spektakel vorzubereiten. Statt dessen soll es ab 10 Uhr am Oranienplatz ein alkoholfreies „internationalistisches Straßenfest“ geben. Das von 50 verschiedenen Initiativen organisierte Fest soll, wie es in",DE_1990-2019.md:2547
1994,DE,10:00,,Kreuzberg,,R1M,poza centrum,mapa,Revolutionäre 1. Mai,1994_DE_festyn_R1M,"1994 Oranienplatz Strassenfest | tten hatten, fand sich heuer keiner bereit, das alljährliche Spektakel vorzubereiten. Statt dessen soll es ab 10 Uhr am Oranienplatz ein alkoholfreies „internationalistisches Straßenfest“ geben. Das von 50 verschiedenen Initiativen organisierte Fest soll, wie es in",1__mai_berlin_aktualna_15_.geojson#65
1994,DE,10:15,,,,,,korpus,Scenariusz,,"in ruft ihre Mitglieder und Sympathisanten auf, an den Maiveranstaltungen der Gewerkschaften teilzunehmen. Um 10.15 Uhr ist Treffpunkt vor dem Karl-Liebknecht-Haus.",DE_1990-2019.md:2504
1994,DE,10:15,,,,PDS;DGB,,korpus,Scenariusz,,10:15 – zaproszenie berlińskiego PDS do udziału w 1. Maja DGB – zbiórka przed Karl-Liebknecht Haus; stamtąd rusza demonstracja do Lustgarten (nd 27.04),DE_1990-2019.md:2532
1994,DE,10:15,,Mitte,,PDS,centrum,mapa,East German Left,1994_DE_demonstracja_PDS,"1994 PDS Demo | in ruft ihre Mitglieder und Sympathisanten auf, an den Maiveranstaltungen der Gewerkschaften teilzunehmen. Um 10.15 Uhr ist Treffpunkt vor dem Karl-Liebknecht-Haus. (nd 27.04) Auch die PDS, die rund tausend Anhänger mobilisierte, erließ es bei dem Transparent: „Gege",1__mai_berlin_aktualna_12_.geojson#5
1994,DE,11:00,,,,ÖTV,,korpus,Scenariusz,,"Die zentrale Gewerkschaftskundgebung beginnt um 11 Uhr im Lustgarten am Berliner Dom. In drei Zügen werden sich Gewerkschafter vom ÖTV-Haus (Engeldamm, 9.30 Uhr), IG-Metall-Haus (Alte Jakobstr",DE_1990-2019.md:2502
1994,DE,11:00,,,,,,korpus,Scenariusz,,11:00 – Lustgarten trade union rally,DE_1990-2019.md:2533
1994,DE,12:00,,Friedrichshain,Friedrichshain;Lichtenberg,PDS,nazwana dzielnica,korpus,Scenariusz,,"Die PDS von Friedrichshain und Lichtenberg begrüßen ihre Gäste ab 12 Uhr vor und im ND-Gebäude am Franz-Mehring-Platz 1. Dabei sind Prof. Dr Christa Luft, der Regisseur Günter Reisch, ein Ensemble aus Wünsdorf, der Ernst-B",DE_1990-2019.md:2510
1994,DE,12:00,,Friedrichshain,Friedrichshain;Lichtenberg,PDS,nazwana dzielnica,korpus,Scenariusz,,"12:00 – PDS z Friedrichshain i Lichtenberg zapraszają do budynku ND na Frank-Mehring Platz. Wśród gości Christa Luft, Günter Reisch, zespół z Wünsdorf",DE_1990-2019.md:2536
1994,DE,12:30,,,,,,korpus,Scenariusz,,Demo startet am 1. Mai um 12.30 Uhr vom Altonaer Bahnhof zu Planten un Blomen. Parallel dazu gibt es am Fernsehturm eine Veranstaltung des Internationalen Blocks. Weitere Aktionen finde,DE_1990-2019.md:2528
1994,DE,13:00,,Kreuzberg,Kreuzberg,,nazwana dzielnica,korpus,Scenariusz,,"Um 13 Uhr beginnt auf dem Oranienplatz in Kreuzberg das internationalistische Straßenfest. Unter anderem wird dort kurdische, afrikanische und russische Musik",DE_1990-2019.md:2512
1994,DE,13:00,,,,,,korpus,Scenariusz,,"13:00 – RIM. Die Demo führte zum Brandenburger Tor, es nahmen anfangs knapp 1000, später nur noch einige hundert Menschen daran teil. @gluckspilzArchiv1",DE_1990-2019.md:2535
1994,DE,13:00,,,,,,korpus,Scenariusz,,"13:00 – Oranienplatz, internationalistisches Strassenfest (nd 27.04.94)",DE_1990-2019.md:2537
1994,DE,13:15,,,,,,korpus,Scenariusz,,13:15 Demonstracja Marchstrasse 23- UBahn Ernst Reuter Platz Walpurgisnacht,DE_1990-2019.md:2518
1994,DE,13:15,,Charlottenburg,,Walpurgisnacht,poza centrum,mapa,Walpurgisnacht,1994_DE_demonstracja_Walpurgisnacht-Gegen-die-Kriminalisierung-des-Antifasch,1994 - Gegen die Kriminalisierung des Antifaschist | 13:15. Gegen die Kriminalisierung des Antifaschistiches Widerstands. Für eine Gesselschaft Ohne Knaste,1__mai_berlin_aktualna_11_.geojson#32
1994,DE,14:00,,Köpenick,Köpenick;Pankow,SPD,nazwana dzielnica,korpus,Scenariusz,,"14:00 – Volksfest SPD w Köpenick, Schlosshof SPD i Pankow, Breite Strasse (BZ 28.04.1994)",DE_1990-2019.md:2538
1994,DE,14:00,,,,,,korpus,Scenariusz,,14:00-18:00 Oberseepark am Wasserturm;,DE_1990-2019.md:2539
1994,DE,14:00,,,,,,korpus,Scenariusz,,14:00 – Demokraten für Deutschland organizują spotkanie pod hasłem Vollendung der Einheit und für den sofortigen Regierungsumzug nach Berlin. Towarzysz,DE_1990-2019.md:2541
1994,DE,14:00,,,,SPD,,korpus,Scenariusz,,14:00-18:00 – SPD z Hochenschönhauser robi w,DE_1990-2019.md:2542
1994,DE,14:00,,,,PDS,,korpus,Scenariusz,,14:00-18:00 – Köpenicker PDS lädt ein zu ein,DE_1990-2019.md:2543
1994,DE,14:00,,,,PDS,,korpus,Prasa / Neues Deutschland,,"ez PDS, gdzie pojawiło się też wiele innych organizacji lewicowych. Było to głównie spotkanie wyborcze. Ale o godzinie 14 pojawia się na scenie Gregor Gysi, a także Gerhard Jüttenmann, Betriebsvorsitzender von Bischofferode oraz Gabriele Zimmer z turyngijskiej PDS P",DE_1990-2019.md:2635
1994,DE,14:00,,Friedrichshain,,Demokraten für Deutschland,poza centrum,mapa,Other events,1994_DE_demonstracja_Demokraten-fur-Deutschland-Demokraten-fur-Deutschland-Vollendung-de,1994. Demokraten für Deutschland – *Vollendung der | Attendance unknown; Bereits am Sonnenabend laden die 'Demokraten für Deutschland' für 14 Uhr zu einem Meeting zur Vollendung der Einheitund für den sofortigen Regierungs-umzug nach Berlin zum Reichstag ein. Das Ganze ist mit einem Autokorso,umap_backup_1-mai-berlin_aktualna16.umap#23
1994,DE,17:00,,,,,,korpus,Konteksty i wydarzenia,,"zymał ciężarowkę demonstrantów. Niektórzy uczestnicy zaczęli wtedy rzucać w policję butelkami i kamieniami. O godzinie 17, niektórzy uczestnicy ponownie zaczęli kierować się w stronę budynku Treuhand R1M/eastwest/1994 riots R1M/treuhand/1994",DE_1990-2019.md:2493
1994,DE,17:00,,,,,,korpus,Prasa / Berliner Zeitung,,"O godzinie 17, niektórzy uczestnicy ponownie zaczęli kierować się w stronę budynku Treuhand eastwest riots R1M treuhand",DE_1990-2019.md:2762
1994,DE,18:00,,Hohenschönhausen,Hohenschönhausen,,nazwana dzielnica,korpus,Scenariusz,,"ung“, dem 20 Vereine und Projekte in Hohenschönhausen angehören, veranstaltet ein 1. Mai-Fest zwischen 14 und 18 Uhr im Oberseepark am Wasserturm. Das Motto der Veranstaltung: Statt Wahlkampfschlachten konstruktive Sachpolitik aus sozialem Verantwortungsgefühl. Es w",DE_1990-2019.md:2506
1994,DE,18:00,,,,SPD,,korpus,Scenariusz,,Die Hohenschönhausener SPD macht bei Musik und Freibier ihre eigene Maifeier. Zwischen 14 und 18 Uhr am Orankebad.,DE_1990-2019.md:2508
1994,DE,18:00,,,,PDS,,korpus,Scenariusz,,Die Köpenicker PDS lädt ein zu einer Maifeier im Luisenhain von 14 bis 18 Uhr. Es,DE_1990-2019.md:2513
